fk_pcg_version,pcg_type,pcg_subtype,account_number,account_parent,label
SKR04,Betriebliche Aufwendungen,Materialaufwand,5719,5700,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5720,5700,Nachlässe 19 % Vorsteuer
SKR04,Betriebliche Aufwendungen,Materialaufwand,5722,5700,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5723,5700,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5724,5700,Nachlässe aus innergemeinschaftlichem Erwerb 7 % Vorsteuer und 7 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Materialaufwand,5725,5700,Nachlässe aus innergemeinschaftlichem Erwerb 19 % Vorsteuer und 19 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Materialaufwand,5726,5700,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5727,5700,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5728,5700,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5729,5700,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5730,5200,Erhaltene Skonti
SKR04,Betriebliche Aufwendungen,Materialaufwand,5731,5730,Erhaltene Skonti 7 % Vorsteuer
SKR04,Betriebliche Aufwendungen,Materialaufwand,5732,5730,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5733,5730,"Erhaltene Skonti aus Einkauf Roh-, Hilfs- und Betriebsstoffe"
SKR04,Betriebliche Aufwendungen,Materialaufwand,5734,5730,"Erhaltene Skonti aus Einkauf Roh-, Hilfs- und Betriebsstoffe 7 % Vorsteuer"
SKR04,Betriebliche Aufwendungen,Materialaufwand,5735,5730,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5736,5730,Erhaltene Skonti 19 % Vorsteuer
SKR04,Betriebliche Aufwendungen,Materialaufwand,5737,5730,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5738,5730,"Erhaltene Skonti aus Einkauf Roh-, Hilfs- und Betriebsstoffe 19 % Vorsteuer"
SKR04,Betriebliche Aufwendungen,Materialaufwand,5739,5730,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5740,5730,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5741,5730,"Erhaltene Skonti aus Einkauf Roh-, Hilfs- und Betriebsstoffe aus steuerpflichtigem innergemeinschaftlichem Erwerb 19 % Vorsteuer und 19 % Umsatzsteuer"
SKR04,Betriebliche Aufwendungen,Materialaufwand,5742,5730,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5743,5730,"Erhaltene Skonti aus Einkauf Roh-, Hilfs- und Betriebsstoffe aus steuerpflichtigem innergemeinschaftlichem Erwerb 7 % Vorsteuer und 7 % Umsatzsteuer"
SKR04,Betriebliche Aufwendungen,Materialaufwand,5744,5730,"Erhaltene Skonti aus Einkauf Roh-, Hilfs- und Betriebsstoffe aus steuerpflichtigem innergemeinschaftlichem Erwerb"
SKR04,Betriebliche Aufwendungen,Materialaufwand,5745,5730,Erhaltene Skonti aus steuerpflichtigem innergemeinschaftlichem Erwerb
SKR04,Betriebliche Aufwendungen,Materialaufwand,5746,5730,Erhaltene Skonti aus steuerpflichtigem innergemeinschaftlichem Erwerb 7 % Vorsteuer und 7 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Materialaufwand,5747,5730,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5748,5730,Erhaltene Skonti aus steuerpflichtigem innergemeinschaftlichem Erwerb 19 % Vorsteuer und 19 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Materialaufwand,5749,5730,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5750,5769,Erhaltene Boni 7 % Vorsteuer
SKR04,Betriebliche Aufwendungen,Materialaufwand,5751,5769,Erhaltene Boni 7 % Vorsteuer
SKR04,Betriebliche Aufwendungen,Materialaufwand,5752,5769,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5753,5769,"Erhaltene Boni aus Einkauf Roh-, Hilfs- und Betriebsstoffe"
SKR04,Betriebliche Aufwendungen,Materialaufwand,5754,5769,"Erhaltene Boni aus Einkauf Roh-, Hilfs- und Betriebsstoffe 7 % Vorsteuer"
SKR04,Betriebliche Aufwendungen,Materialaufwand,5755,5769,"Erhaltene Boni aus Einkauf Roh-, Hilfs- und Betriebsstoffe 19 % Vorsteuer"
SKR04,Betriebliche Aufwendungen,Materialaufwand,5756,5769,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5757,5769,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5758,5769,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5759,5769,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5760,5769,Erhaltene Boni 19 % Vorsteuer
SKR04,Betriebliche Aufwendungen,Materialaufwand,5761,5769,Erhaltene Boni 19 % Vorsteuer
SKR04,Betriebliche Aufwendungen,Materialaufwand,5762,5769,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5763,5769,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5764,5769,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5765,5769,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5766,5769,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5767,5769,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5768,5769,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5769,5200,Erhaltene Boni
SKR04,Betriebliche Aufwendungen,Materialaufwand,5770,5200,Erhaltene Rabatte
SKR04,Betriebliche Aufwendungen,Materialaufwand,5780,5770,Erhaltene Rabatte 7 % Vorsteuer
SKR04,Betriebliche Aufwendungen,Materialaufwand,5781,5770,Erhaltene Rabatte 7 % Vorsteuer
SKR04,Betriebliche Aufwendungen,Materialaufwand,5782,5770,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5783,5770,"Erhaltene Rabatte aus Einkauf Roh-, Hilfs- und Betriebsstoffe"
SKR04,Betriebliche Aufwendungen,Materialaufwand,5784,5770,"Erhaltene Rabatte aus Einkauf Roh-, Hilfs- und Betriebsstoffe 7 % Vorsteuer"
SKR04,Betriebliche Aufwendungen,Materialaufwand,5785,5770,"Erhaltene Rabatte aus Einkauf Roh-, Hilfs- und Betriebsstoffe 19 % Vorsteuer"
SKR04,Betriebliche Aufwendungen,Materialaufwand,5786,5770,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5787,5770,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5788,5730,"Erhaltene Skonti aus Einkauf Roh-, Hilfs- und Betriebsstoffe 10,7 % Vorsteuer"
SKR04,Betriebliche Aufwendungen,Materialaufwand,5789,5730,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5790,5770,Erhaltene Rabatte 19 % Vorsteuer
SKR04,Betriebliche Aufwendungen,Materialaufwand,5791,5770,Erhaltene Rabatte 19 % Vorsteuer
SKR04,Betriebliche Aufwendungen,Materialaufwand,5792,5730,"Erhaltene Skonti aus Erwerb Roh-, Hilfs- und Betriebsstoffe als letzter Abnehmer innerhalb Dreiecksgeschäft 19 % Vorsteuer und 19 % Umsatzsteuer"
SKR04,Betriebliche Aufwendungen,Materialaufwand,5793,5730,Erhaltene Skonti aus Erwerb Waren als letzter Abnehmer innerhalb Dreiecksgeschäfte 19 % Vorsteuer und 19 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Materialaufwand,5794,5730,"Erhaltene Skonti 5,5 % Vorsteuer"
SKR04,Betriebliche Aufwendungen,Materialaufwand,5795,5730,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5796,5730,"Erhaltene Skonti 10,7 % Vorsteuer"
SKR04,Betriebliche Aufwendungen,Materialaufwand,5797,5730,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5798,5730,"Erhaltene Skonti aus Einkauf Roh-, Hilfs- und Betriebsstoffe 5,5 % Vorsteuer"
SKR04,Betriebliche Aufwendungen,Materialaufwand,5799,5730,
SKR04,Betriebliche Aufwendungen,Materialaufwand,5800,5,Bezugsnebenkosten
SKR04,Betriebliche Aufwendungen,Materialaufwand,5820,5,Leergut
SKR04,Betriebliche Aufwendungen,Materialaufwand,5840,5,Zölle und Einfuhrabgaben
SKR04,Betriebliche Aufwendungen,Materialaufwand,5860,5,Verrechnete Stoffkosten (Gegenkonto 5000-99)
SKR04,Betriebliche Aufwendungen,Materialaufwand,5880,5,"Bestandsveränderungen Roh-, Hilfs- und Betriebsstoffe sowie bezogene Waren"
SKR04,Betriebliche Aufwendungen,Materialaufwand,5881,5,Bestandsveränderungen Waren
SKR04,Betriebliche Aufwendungen,Materialaufwand,5885,5,"Bestandsveränderungen Roh-, Hilfs- und Betriebsstoffe"
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5900,5,Fremdleistungen
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5906,5900,Fremdleistungen 19 % Vorsteuer
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5907,5900,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5908,5900,Fremdleistungen 7 % Vorsteuer
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5909,5900,Fremdleistungen ohne Vorsteuer
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5910,5,Bauleistungen eine im Inland ansässigen Unternehmens 7 % Vorsteuer und 7 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5911,5910,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5912,5910,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5913,5,Sonstige Leistungen eines im andere EU-Land ansässigen Unternehmens 7 % Vorsteuer und 7 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5914,5913,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5915,5,Leistungen eines im Ausland ansässigen Unternehmers 7 % Vorsteuer und 7 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5916,5915,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5917,5915,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5918,5915,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5919,5915,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5920,5,Bauleistungen eines im Inland ansässigen Unternehmers 19 % Vorsteuer und 19 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5921,5,Bauleistungen eines im Inland ansässigen Unternehmers 19 % Vorsteuer und 19 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5922,5921,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5923,5,Sonstige Leistungen eines im anderen EU-Land ansässigen Unternehmers 19 % Vorsteuer und 19 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5924,5923,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5925,5,Leistungen eines im Ausland ansässigen Unternehmers 19 % Vorsteuer und 19 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5926,5,Leistungen eines im Ausland ansässigen Unternehmers 19 % Vorsteuer und 19 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5927,5926,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5928,5926,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5829,5926,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5930,5,Bauleistungen eines im Inland ansässigen Unternehmers ohne Vorsteuer und 7 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5931,5930,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5932,5930,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5933,5,Sonstige Leistungen eines im anderen EU-Land ansässigen Unternehmers ohne Vorsteuer und 7 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5934,5933,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5935,5,Leistungen eines im Ausland ansässigen Unternehmers ohne Vorsteuer und 7 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5936,5935,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5937,5935,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5938,5935,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5939,5935,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5940,5,Bauleistungen eines im Inland ansässigen Unternehmers ohne Vorsteuer und 19 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5941,5,Bauleistungen eines im Inland ansässigen Unternehmers ohne Vorsteuer und 19 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5942,5941,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5943,5,Sonstige Leistungen eines im anderen EU-Land ansässigen Unternehmers ohne Vorsteuer und 19 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5944,5943,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5945,5,Leistungen eines im Ausland ansässigen Unternehmers ohne Vorsteuer und 19 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5946,5,Leistungen eines im Ausland ansässigen Unternehmers ohne Vorsteuer und 19 % Umsatzsteuer
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5947,5946,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5948,5946,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5949,5946,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5950,5,"Erhaltene Skonti aus Leistungen, für die als Leistungsempfänger die Steuer nach § 13b UStG geschuldet wird"
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5951,5,"Erhaltene Skonti aus Leistungen, für die als Leistungsempfänger die Steuer nach § 13b UStG geschuldet wird 19 % Vorsteuer und 19 % Umsatzsteuer"
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5952,5951,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5953,5,"Erhaltene Skonti aus Leistungen, für die als Leistungsempfänger die Steuer nach § 13b UStG geschuldet wird ohne Vorsteuer aber mit Umsatzsteuer"
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5954,5,"Erhaltene Skonti aus Leistungen, für die als Leistungsempfänger die Steuer nach § 13b UStG geschuldet wird ohne Vorsteuer, mit 19 % Umsatzsteuer"
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5955,5954,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5956,5954,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5957,5954,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5958,5954,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5959,5954,
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5960,5,Leistungen nach § 13b UStG mit Vorsteuerabzug
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5965,5,Leistungen nach § 13b UStG ohne Vorsteuerabzug
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5970,5,Fremdleistungen (Miet- und Pachtzinsen bewegliche Wirtschaftsgüter)
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5975,5,Fremdleistungen (Miet- und Pachtzinsen unbewegliche Wirtschaftsgüter)
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5980,5,Fremdleistungen (Entgelte für Rechte und Lizenzen)
SKR04,Betriebliche Aufwendungen,Aufwendungen für bezogene Leistungen,5985,5,Fremdleistungen (Vergütungen für die Überlassung von Wirtschaftsgütern – mit Sonderbetriebseinnahme korrespondierend)
SKR04,Betriebliche Aufwendungen,Betriebliche Aufwendungen,6,6,Betriebliche Aufwendungen
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6000,6,Löhne und Gehälter
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6010,6000,Löhne
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6020,6000,Gehälter
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6024,6000,Geschäftsführergehälter der GmbH-Gesellschafter
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6026,6000,Tantiemen Gesellschafter-Geschäftsführer
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6027,6000,Geschäftsführergehälter
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6028,6000,Vergütung an angestellte Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend)
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6029,6000,Tantiemen Arbeitnehmer
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6030,6000,Aushilfslöhne
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6035,6000,Löhne für Minijobs
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6036,6000,Pauschale Steuern für Minijobber
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6037,6000,Pauschale Steuern für Gesellschafter-Geschäftsführer
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6038,6000,Pauschale Steuern für angestellte Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend)
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6039,6000,Pauschale Steuern für Arbeitnehmer
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6040,6000,Pauschale Steuer für Aushilfen
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6045,6000,Bedienungsgelder
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6050,6000,Ehegattengehalt
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6060,6000,"Freiwillige soziale Aufwendungen, lohnsteuerpflichtig"
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6066,6000,Freiwillige Zuwendungen an Minijobber
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6067,6000,Freiwillige Zuwendungen an Gesellschafter-Geschäftsführer
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6068,6000,Freiwillige Zuwendungen an angestellte Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend)
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6069,6000,Pauschale Steuer auf sonstige Bezüge (z. B. Fahrtkostenzuschüsse)
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6070,6000,Krankengeldzuschüsse
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6071,6000,Sachzuwendungen und Dienstleistungen an Minijobber
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6072,6000,Sachzuwendungen und Dienstleistungen an Arbeitnehmer
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6073,6000,Sachzuwendungen und Dienstleistungen an Gesellschafter-Geschäftsführer
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6074,6000,Sachzuwendungen und Dienstleistungen an angestellte Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend)
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6075,6000,Zuschüsse der Agenturen für Arbeit (Haben)
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6076,6000,Aufwendungen aus der Veränderung von Urlaubsrückstellungen
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6077,6000,Aufwendungen aus der Veränderung von Urlaubsrückstellungen für Gesellschafter-Geschäftsführer
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6078,6000,Aufwendungen aus der Veränderung von Urlaubsrückstellungen für angestellte Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend)
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6079,6000,Aufwendungen aus der Veränderung von Urlaubsrückstellungen für Minijobber
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6080,6000,Vermögenswirksame Leistungen
SKR04,Betriebliche Aufwendungen,Löhne und Gehälter,6090,6000,Fahrtkostenerstattung Wohnung/Arbeitsstätte
SKR04,Betriebliche Aufwendungen,Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung,6100,6,Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung
SKR04,Betriebliche Aufwendungen,Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung,6110,6100,Gesetzliche soziale Aufwendungen
SKR04,Betriebliche Aufwendungen,Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung,6118,6100,Gesetzliche soziale Aufwendungen für Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend)
SKR04,Betriebliche Aufwendungen,Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung,6120,6100,Beiträge zur Berufsgenossenschaft
SKR04,Betriebliche Aufwendungen,Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung,6130,6100,"Freiwillige soziale Aufwendungen, lohnsteuerfrei"
SKR04,Betriebliche Aufwendungen,Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung,6140,6100,Aufwendungen für Altersversorgung
SKR04,Betriebliche Aufwendungen,Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung,6147,6100,Pauschale Steuer auf sonstige Bezüge (z. B. Direktversicherungen)
SKR04,Betriebliche Aufwendungen,Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung,6148,6100,Aufwendungen für Altersversorgung für Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend)
SKR04,Betriebliche Aufwendungen,Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung,6149,6100,Aufwendungen für Altersversorgung für Gesellschafter-Geschäftsführer
SKR04,Betriebliche Aufwendungen,Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung,6150,6100,Versorgungskasse
SKR04,Betriebliche Aufwendungen,Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung,6160,6100,Aufwendungen für Unterstützung
SKR04,Betriebliche Aufwendungen,Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung,6170,6100,Sonstige soziale Abgaben
SKR04,Betriebliche Aufwendungen,Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung,6171,6100,Soziale Abgaben für Minijobber
SKR04,Betriebliche Aufwendungen,Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen,6200,6,Abschreibungen auf immaterielle Vermögensgegenstände
SKR04,Betriebliche Aufwendungen,Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen,6201,6,Abschreibungen auf selbst geschaffene immaterielle Vermögensgegenstände
SKR04,Betriebliche Aufwendungen,Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen,6205,6,Abschreibungen auf den Geschäfts- oder Firmenwert
